,accession,ambiguous_bases,checkm_completeness,checkm_contamination,checkm_marker_count,checkm_marker_lineage,checkm_marker_set_count,checkm_strain_heterogeneity,coding_bases,coding_density,contig_count,gc_count,gc_percentage,genome_size,gtdb_genome_representative,gtdb_representative,gtdb_taxonomy,gtdb_type_designation_ncbi_taxa,gtdb_type_designation_ncbi_taxa_sources,gtdb_type_species_of_genus,l50_contigs,l50_scaffolds,longest_contig,longest_scaffold,lsu_23s_contig_len,lsu_23s_count,lsu_23s_length,lsu_23s_query_id,lsu_5s_contig_len,lsu_5s_count,lsu_5s_length,lsu_5s_query_id,lsu_silva_23s_blast_align_len,lsu_silva_23s_blast_bitscore,lsu_silva_23s_blast_evalue,lsu_silva_23s_blast_perc_identity,lsu_silva_23s_blast_subject_id,lsu_silva_23s_taxonomy,mean_contig_length,mean_scaffold_length,mimag_high_quality,mimag_low_quality,mimag_medium_quality,n50_contigs,n50_scaffolds,ncbi_assembly_level,ncbi_assembly_name,ncbi_assembly_type,ncbi_bioproject,ncbi_biosample,ncbi_contig_count,ncbi_contig_n50,ncbi_country,ncbi_date,ncbi_genbank_assembly_accession,ncbi_genome_category,ncbi_genome_representation,ncbi_isolate,ncbi_isolation_source,ncbi_lat_lon,ncbi_molecule_count,ncbi_ncrna_count,ncbi_organism_name,ncbi_protein_count,ncbi_refseq_category,ncbi_rrna_count,ncbi_scaffold_count,ncbi_scaffold_l50,ncbi_scaffold_n50,ncbi_scaffold_n75,ncbi_scaffold_n90,ncbi_seq_rel_date,ncbi_spanned_gaps,ncbi_species_taxid,ncbi_ssu_count,ncbi_strain_identifiers,ncbi_submitter,ncbi_taxid,ncbi_taxonomy,ncbi_taxonomy_unfiltered,ncbi_total_gap_length,ncbi_total_length,ncbi_translation_table,ncbi_trna_count,ncbi_type_material_designation,ncbi_ungapped_length,ncbi_unspanned_gaps,ncbi_wgs_master,protein_count,scaffold_count,ssu_contig_len,ssu_count,ssu_gg_blast_align_len,ssu_gg_blast_bitscore,ssu_gg_blast_evalue,ssu_gg_blast_perc_identity,ssu_gg_blast_subject_id,ssu_gg_taxonomy,ssu_length,ssu_query_id,ssu_silva_blast_align_len,ssu_silva_blast_bitscore,ssu_silva_blast_evalue,ssu_silva_blast_perc_identity,ssu_silva_blast_subject_id,ssu_silva_taxonomy,total_gap_length,trna_aa_count,trna_count,trna_selenocysteine_count,ncbi_genus_taxid
64325,RS_GCF_016820275.1,0,98.57,0.27,813,o__Pseudomonadales (UID4488),308,0.0,5687993,89.49231770126553,443,4216892,66.34667774308531,6355845,RS_GCF_001457615.1,f,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas aeruginosa,not type material,none,f,77,77,108523,108523,5664,1,2887,NZ_JAFCAM010000287.1,5664,1,110,NZ_JAFCAM010000287.1,2887,5332,0,100,CP025050.6367275.6370186,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas aeruginosa,14347,14347,t,f,f,25681,25681,Contig,ASM1682027v1,na,PRJNA224116,SAMN17601188,443,25681,South Africa: Sodwana bay,2021-02-07,GCA_016820275.1,none,full,none,Swimming pool water,none,0,1,Pseudomonas sp. BDPW,none,na,3,none,none,none,none,none,2021/02/07,0,2806612,1,BDPW,University of Johannesburg,2806612,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;x__unclassified Pseudomonas;s__Pseudomonas sp. BDPW,0,6355845,11,50,none,6355845,0,JAFCAM000000000.1,6114,443,5664,1,none,none,none,none,none,none,1532,NZ_JAFCAM010000287.1,1532,2830,0,100,CP031660.6281927.6283463,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas aeruginosa,0,19,50,1,286.0
63823,RS_GCF_016887925.1,5,99.38,3.04,1090,g__Pseudomonas (UID4576),364,7.69,5920770,87.65972315270426,62,4021429,59.53915010674744,6754265,RS_GCF_900105115.1,f,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E mohnii,not type material,none,f,10,10,458983,458983,456655,1,2888,NZ_JAFEHE010000004.1,456655,2,110,NZ_JAFEHE010000004.1,2888,5317,0,99.896,FNKJ01000003.3169194.3172089,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas moorei,108939,108939,t,f,f,228643,228643,Scaffold,ASM1688792v1,na,PRJNA224116,SAMN17719187,62,228643,Lithuania: Curonian Spit,2021-02-13,GCA_016887925.1,none,full,none,soil,none,2,1,Pseudomonas sp. MIL9,none,na,4,62,10,228643,134853,78853,2021/02/13,0,2807620,1,MIL9,Vilnius University,2807620,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;x__unclassified Pseudomonas;s__Pseudomonas sp. MIL9,0,6754265,11,59,none,6754265,0,JAFEHE000000000.1,6200,62,456655,1,none,none,none,none,none,none,1533,NZ_JAFEHE010000004.1,1533,2815,0,99.804,LT629767.4614680.4616220,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas umsongensis,0,19,59,1,286.0
261742,RS_GCF_016820235.1,0,98.31,0.37,813,o__Pseudomonadales (UID4488),308,0.0,5955971,89.23230776606519,378,4405285,65.99994306843175,6674680,RS_GCF_001457615.1,f,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas aeruginosa,not type material,none,f,59,59,116073,116073,5482,1,2887,NZ_JAFCAN010000269.1,5482,1,103,NZ_JAFCAN010000269.1,2887,5332,0,100,CP021999.726011.728922,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas aeruginosa,17657,17657,t,f,f,32085,32085,Contig,ASM1682023v1,na,PRJNA224116,SAMN17601189,378,32085,South Africa: Sodwana bay,2021-02-07,GCA_016820235.1,none,full,none,Ocean bottom water,none,0,1,Pseudomonas sp. AFW1,none,na,3,none,none,none,none,none,2021/02/07,0,2807721,1,AFW1,University of Johannesburg,2807721,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;x__unclassified Pseudomonas;s__Pseudomonas sp. AFW1,0,6674680,11,45,none,6674680,0,JAFCAN000000000.1,6343,378,5482,1,none,none,none,none,none,none,1532,NZ_JAFCAN010000269.1,1532,2830,0,100,CP031660.6281927.6283463,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas aeruginosa,0,18,45,1,286.0
359338,RS_GCF_016820175.1,0,99.14,0.53,813,o__Pseudomonadales (UID4488),308,0.0,5976536,89.25222423595837,442,4423169,66.05459607731632,6696232,RS_GCF_001457615.1,f,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas aeruginosa,not type material,none,f,81,81,89029,89029,5523,1,2887,NZ_JAFCAQ010000307.1,5523,1,110,NZ_JAFCAQ010000307.1,2887,5332,0,100,CP029745.5578180.5581091,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas aeruginosa,15149,15149,t,f,f,25593,25593,Contig,ASM1682017v1,na,PRJNA224116,SAMN17601192,442,25593,South Africa: Sodwana bay,2021-02-07,GCA_016820175.1,none,full,none,Infected ear,none,0,1,Pseudomonas sp. BIS1,none,na,3,none,none,none,none,none,2021/02/07,0,2807722,1,BIS1,University of Johannesburg,2807722,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;x__unclassified Pseudomonas;s__Pseudomonas sp. BIS1,0,6696232,11,50,none,6696232,0,JAFCAQ000000000.1,6361,442,5523,1,none,none,none,none,none,none,1532,NZ_JAFCAQ010000307.1,1532,2830,0,100,CP031660.6281927.6283463,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas aeruginosa,0,19,50,1,286.0
261461,RS_GCF_016901015.1,0,100.0,0.14,583,c__Gammaproteobacteria (UID4445),244,0.0,4400422,90.36275111761844,10,3208223,65.88092152953038,4869730,RS_GCF_016901015.1,t,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E insulae,type strain of species,LPSN,f,3,3,1204181,1204181,5472,1,2886,NZ_JAFEUP010000009.1,5472,2,110,NZ_JAFEUP010000009.1,2887,5014,0,98.026,CP032419.590534.593445,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas sp. K2W31S-8,486973,486973,t,f,f,811244,811244,Contig,ASM1690101v1,na,PRJNA224116,SAMN17765396,10,811244,South Korea: Ulleung-gun,2021-02-16,GCA_016901015.1,none,full,none,island soil,none,0,1,Pseudomonas insulae,none,representative genome,4,none,none,none,none,none,2021/02/16,0,2809017,1,UL073,Chungnam National University,2809017,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas insulae,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas insulae,0,4869730,11,57,assembly from type material,4869730,0,JAFEUP000000000.1,4369,10,5472,1,none,none,none,none,none,none,1533,NZ_JAFEUP010000009.1,1534,2693,0,98.37,AP013068.637498.639033,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas resinovorans NBRC 106553,0,19,57,1,286.0
378371,RS_GCF_020093335.1,0,99.93,0.17,1044,g__Pseudomonas (UID4550),368,0.0,5950531,88.86839705126621,97,4053137,60.53170519054149,6695891,RS_GCF_001645105.1,f,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E marginalis,not type material,none,f,12,12,662368,662368,5623,1,2888,NZ_JAIOKW010000077.1,170028,6,335,NZ_JAIOKW010000010.1,2888,5334,0,100,AM181176.2236971.2239871,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas fluorescens SBW25,69029,69029,t,f,f,167523,167523,Contig,ASM2009333v1,na,PRJNA224116,SAMN21169462,97,167523,United Kingdom,2021-09-22,GCA_020093335.1,none,full,none,plant leaf,none,0,1,Pseudomonas fluorescens group sp.,none,na,9,none,none,none,none,none,2021/09/22,0,2810293,1,24516wA6_ntrB-del410-421,University of Bath,2810293,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas fluorescens,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;x__Pseudomonas fluorescens group;x__unclassified Pseudomonas fluorescens group;s__Pseudomonas fluorescens group sp.,0,6695891,11,60,none,6695891,0,JAIOKW000000000.1,6050,97,5623,1,none,none,none,none,none,none,1533,NZ_JAIOKW010000077.1,1530,2826,0,100,AM181176.5720717.5722254,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas fluorescens SBW25,0,19,61,0,286.0
263808,RS_GCF_018551555.1,0,99.59,6.0,813,o__Pseudomonadales (UID4488),308,1.72,6617236,88.00961328090452,928,4891798,65.06119023536445,7518765,RS_GCF_001457615.1,f,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas aeruginosa,not type material,none,f,20,20,304512,304512,5015,4,2887,NZ_JAFFPE010000076.1,145740,3,110,NZ_JAFFPE010000017.1,2887,5332,0,100,CP031659.4962558.4965469,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas aeruginosa,8102,8102,f,f,t,132294,132294,Contig,ASM1855155v1,na,PRJNA224116,SAMN17801973,928,132294,Lebanon: Makassed General Hospital,2021-05-27,GCA_018551555.1,none,full,none,urine,none,0,1,Pseudomonas sp. PAH14,none,na,10,none,none,none,none,none,2021/05/27,0,2810315,2,PAH14,Lebanese American University,2810315,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;x__unclassified Pseudomonas;s__Pseudomonas sp. PAH14,0,7518765,11,60,none,7518765,0,JAFFPE000000000.1,7404,928,5015,2,none,none,none,none,none,none,1532,NZ_JAFFPE010000076.1,1532,2830,0,100,CP031660.6281927.6283463,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas aeruginosa,0,19,62,2,286.0
361028,RS_GCF_017826705.1,0,100.0,0.22,812,o__Pseudomonadales (UID4488),308,0.0,5192235,88.69705280139831,26,3455902,59.03591077261681,5853898,RS_GCF_017826695.1,f,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E alliivorans,not type material,none,f,4,4,1163595,1163595,2746,2,2716,NZ_JAFFZV010000019.1,378430,1,110,NZ_JAFFZV010000005.1,2716,4972,0,99.705,LT855380.899885.902776,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas viridiflava,225149,225149,f,f,t,433142,433142,Contig,ASM1782670v1,na,PRJNA224116,SAMN17838832,26,433142,USA: Georgia,2021-04-07,GCA_017826705.1,none,full,none,none,none,0,1,Pseudomonas alliivorans,none,na,6,none,none,none,none,none,2021/04/07,0,2810613,3,20GA0080,University of Georgia,2810613,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas alliivorans,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas alliivorans,0,5853898,11,57,none,5853898,0,JAFFZV000000000.1,5286,26,754,3,none,none,none,none,none,none,752,NZ_JAFFZV010000025.1,752,1389,0,100,JX077099.1.1433,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas viridiflava,0,19,57,0,286.0
260486,RS_GCF_017165785.1,0,100.0,0.11,813,o__Pseudomonadales (UID4488),308,0.0,5231219,89.47888046440178,55,3416103,58.43171008345938,5846317,RS_GCF_017165765.1,f,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E capsici,not type material,none,f,7,7,667648,667648,2373,2,2348,NZ_JAFGZE010000043.1,164898,2,110,NZ_JAFGZE010000011.1,2348,4246,0,99.319,CP007039.923567.926456,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas cichorii JBC1,106296,106296,t,f,f,241172,241172,Contig,ASM1716578v1,na,PRJNA224116,SAMN17838719,55,241172,USA: Georgia,2021-03-04,GCA_017165785.1,none,full,none,none,none,0,1,Pseudomonas capsici,none,na,6,none,none,none,none,none,2021/03/04,0,2810614,2,Pc19-2,University of Georgia,2810614,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas capsici,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas capsici,0,5846317,11,55,none,5846317,0,JAFGZE000000000.1,5041,55,1541,1,none,none,none,none,none,none,1443,NZ_JAFGZE010000045.1,1440,2599,0,99.306,EF101976.1.1526,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas cichorii,0,19,56,0,286.0
162113,RS_GCF_016919445.1,0,100.0,1.73,813,o__Pseudomonadales (UID4488),308,14.29,5631068,88.07508141880658,1,4149370,64.89996224282028,6393486,RS_GCF_016919445.1,t,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas sp016919445,not type material,none,f,1,1,6393486,6393486,6393486,4,2888,NZ_CP070356.1,6393486,4,332,NZ_CP070356.1-#2,2888,5299,0,99.758,MUHV01000006.565170.568085,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas sp. T,6393486,6393486,t,f,f,6393486,6393486,Complete Genome,ASM1691944v1,na,PRJNA224116,SAMN17844874,none,none,USA: St. Paul; Minnesota,2021-02-23,GCA_016919445.1,none,full,none,Plastic debris in land/lake environment,none,1,1,Pseudomonas sp. PDNC002,none,na,13,1,1,6393486,6393486,6393486,2021/02/23,0,2811422,4,PDNC002,University of Minnesota,2811422,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;x__unclassified Pseudomonas;s__Pseudomonas sp. PDNC002,0,6393486,11,63,none,6393486,0,none,5716,1,6393486,4,none,none,none,none,none,none,1533,NZ_CP070356.1,1533,2798,0,99.609,CP004143.2646742.2648280,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas sp. ATCC 13867,0,19,63,1,286.0
162788,RS_GCF_016925675.1,0,98.8,1.2,1044,g__Pseudomonas (UID4550),368,9.09,5477471,87.12531541837551,2,3772283,60.00238909934454,6286888,RS_GCF_016925675.1,t,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E sp012985665,not type material,none,f,1,1,6037020,6037020,6037020,6,2898,NZ_CP070506.1-#5,6037020,6,335,NZ_CP070506.1,2898,5301,0,99.724,FNTR01000004.1527750.1530647,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas proteolytica,3143444,3143444,t,f,f,6037020,6037020,Complete Genome,ASM1692567v1,na,PRJNA224116,SAMN17899576,none,none,USA,2021-02-24,GCA_016925675.1,none,full,none,Hygromycin B antibiotic bottle,none,2,1,Pseudomonas sp. SDM007,none,na,19,2,1,6037020,6037020,6037020,2021/02/24,0,2812000,6,SDM007,Northwestern University,2812000,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;x__unclassified Pseudomonas;s__Pseudomonas sp. SDM007,0,6286888,11,70,none,6286888,0,none,5815,2,6037020,6,none,none,none,none,none,none,1537,NZ_CP070506.1-#4,1537,2808,0,99.675,CP032618.907567.909104,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas fluorescens,0,19,71,0,286.0
162384,RS_GCF_016924785.1,0,99.32,1.11,1044,g__Pseudomonas (UID4550),368,0.0,5462878,88.38093925328977,256,3712961,60.06998153552652,6181059,RS_GCF_016925675.1,f,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E sp012985665,not type material,none,f,40,40,167962,167962,3342,1,2890,NZ_JAFFTG010000190.1,17115,2,110,NZ_JAFFTG010000113.1,2890,5337,0,100,FNTR01000004.1527750.1530647,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas proteolytica,24144,24144,t,f,f,49811,49811,Contig,ASM1692478v1,na,PRJNA224116,SAMN17927909,256,49811,USA,2021-02-23,GCA_016924785.1,none,full,none,Hygromycin B antibiotic bottle,none,0,1,Pseudomonas sp. SDM007_2,none,na,4,none,none,none,none,none,2021/02/23,0,2812898,1,SDM007_2,Northwestern University,2812898,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;x__unclassified Pseudomonas;s__Pseudomonas sp. SDM007_2,0,6181059,11,63,none,6181059,0,JAFFTG000000000.1,5634,256,1844,1,none,none,none,none,none,none,1533,NZ_JAFFTG010000201.1,1533,2826,0,99.935,CP032618.907567.909104,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas fluorescens,0,19,65,0,286.0
263562,RS_GCF_017491585.1,0,99.84,0.59,1043,g__Pseudomonas (UID4550),368,66.67,5645936,89.51019327508605,86,3812274,60.442316537379824,6307590,RS_GCF_012974785.1,f,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E fluorescens_BT,not type material,none,f,11,11,428893,428893,5495,1,2888,NZ_JAFGYZ010000046.1,332512,5,110,NZ_JAFGYZ010000004.1,2890,5291,0,99.723,LT707063.2887208.2890105,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas sp. B10,73340,75995,t,f,f,231754,231754,Scaffold,ASM1749158v1,na,PRJNA224116,SAMN17918173,86,231754,Italy,2021-03-19,GCA_017491585.1,none,full,none,rice rhizosphere,none,0,1,Pseudomonas sp. 58(2021),none,na,7,83,11,231754,129723,74429,2021/03/19,3,2813330,1,58(2021),International Centre for Genetic Engineering and Biotechnology (ICGEB),2813330,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;x__unclassified Pseudomonas;s__Pseudomonas sp. 58(2021),297,6307590,11,64,none,6307293,0,JAFGYZ000000000.1,5663,83,5495,1,none,none,none,none,none,none,1533,NZ_JAFGYZ010000046.1,1533,2820,0,99.87,CP028826.815165.816702,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas fluorescens,297,19,64,1,286.0
63412,RS_GCF_016937555.1,0,98.6,0.8,1044,g__Pseudomonas (UID4550),368,14.29,5595674,89.21115115076495,223,3788864,60.40539870508752,6272393,RS_GCF_016937615.1,f,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E lactucae,not type material,none,f,36,36,184730,184730,2821,3,2662,NZ_JAFHKJ010000184.1,40707,3,334,NZ_JAFHKJ010000142.1,2662,4874,0,99.737,MSDE01000036.180.3094,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas fluorescens,28127,28127,t,f,f,51501,51501,Contig,ASM1693755v1,na,PRJNA224116,SAMN17975962,223,51501,Japan: Tokushima,2021-02-24,GCA_016937555.1,none,full,none,none,none,0,1,Pseudomonas lactucae,none,representative genome,8,none,none,none,none,none,2021/02/24,0,2813360,1,MAFF 301381,National Agriculture and Food Research Organization (NARO),2813360,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas lactucae,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas lactucae,0,6272393,11,62,none,6272393,0,JAFHKJ000000000.1,6009,223,1961,1,none,none,none,none,none,none,1533,NZ_JAFHKJ010000066.1,1533,2820,0,99.87,LT629782.4088890.4090430,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas orientalis,0,19,63,0,286.0
263507,RS_GCF_017490905.1,0,99.8,1.66,1397,g__Pseudomonas (UID4526),371,10.0,5098662,87.32294693978633,589,3668200,62.8388883673538,5838857,RS_GCF_900277125.1,f,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E inefficax,not type material,none,f,20,18,304776,304776,2745,10,2723,NZ_JAFGYI010000081.1,400,4,335,NZ_JAFGYI010000415.1,1369,2518,0,99.854,CP026675.1069056.1071972,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas sp. SWI36,9910,10154,f,f,t,97948,112197,Scaffold,ASM1749090v1,na,PRJNA224116,SAMN17918156,589,97948,Italy,2021-03-19,GCA_017490905.1,none,full,none,rice rhizosphere,none,0,1,Pseudomonas sp. 32_A,none,na,24,575,18,112197,59638,29360,2021/03/19,14,2813559,9,32_A,International Centre for Genetic Engineering and Biotechnology (ICGEB),2813559,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;x__unclassified Pseudomonas;s__Pseudomonas sp. 32_A,1389,5838857,11,72,none,5837468,0,JAFGYI000000000.1,5495,575,209579,6,none,none,none,none,none,none,1024,NZ_JAFGYI010000004.1,1024,1892,0,100,CP031146.2937143.2938680,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas plecoglossicida,1389,19,72,1,286.0
